CheckInID,MemberID,CheckInDate,CheckInHour,ClassAttended,DurationMinutes
CI011061,M0682,2025-05-22,10,Spin,56
CI011062,M0682,2025-03-20,19,Cardio,63
CI011063,M0684,2025-04-13,9,Gym Floor,61
CI011064,M0684,2025-04-30,19,Gym Floor,22
CI011065,M0684,2025-05-11,19,Cardio,36
CI011066,M0684,2025-07-23,8,Gym Floor,61
CI011067,M0684,2025-05-13,17,Strength Training,20
CI011068,M0684,2025-07-14,10,Yoga,41
CI011069,M0684,2025-03-09,17,CrossFit,20
CI011070,M0685,2025-04-09,17,Spin,49
CI011071,M0685,2025-05-22,8,HIIT,80
CI011072,M0685,2025-08-03,10,Pilates,82
CI011073,M0685,2025-07-17,18,CrossFit,29
CI011074,M0685,2025-08-20,12,Gym Floor,47
CI011075,M0685,2025-03-04,17,Gym Floor,68
CI011076,M0686,2025-04-11,6,Yoga,34
CI011077,M0686,2025-07-04,10,Spin,70
CI011078,M0686,2025-05-04,9,HIIT,59
CI011079,M0686,2025-06-19,11,Gym Floor,60
CI011080,M0686,2025-06-03,17,HIIT,63
CI011081,M0686,2025-08-20,11,Gym Floor,61
CI011082,M0686,2025-05-03,6,Gym Floor,83
CI011083,M0686,2025-04-13,16,Spin,72
CI011084,M0686,2025-03-18,6,Pilates,27
CI011085,M0686,2025-07-23,19,Cardio,33
CI011086,M0686,2025-08-21,19,Cardio,34
CI011087,M0686,2025-08-10,16,Spin,64
CI011088,M0686,2025-04-28,17,Cardio,61
CI011089,M0686,2025-06-08,12,HIIT,70
CI011090,M0686,2025-07-03,17,Gym Floor,34
CI011091,M0686,2025-03-13,11,Gym Floor,40
CI011092,M0686,2025-06-24,16,Zumba,71
CI011093,M0686,2025-06-24,7,Gym Floor,54
CI011094,M0686,2025-06-16,19,Gym Floor,55
CI011095,M0686,2025-08-10,12,HIIT,35
CI011096,M0686,2025-04-11,7,Zumba,56
CI011097,M0686,2025-04-19,8,Yoga,38
CI011098,M0686,2025-06-25,19,Pilates,47
CI011099,M0686,2025-05-06,8,Gym Floor,59
CI011100,M0686,2025-06-17,16,Gym Floor,62
CI011101,M0687,2025-04-08,10,Strength Training,55
CI011102,M0687,2025-04-28,11,Pilates,37
CI011103,M0687,2025-07-09,17,Gym Floor,65
CI011104,M0687,2025-05-13,19,Gym Floor,23
CI011105,M0688,2025-06-20,19,HIIT,69
CI011106,M0688,2025-06-27,6,HIIT,60
CI011107,M0688,2025-04-18,9,Gym Floor,43
CI011108,M0688,2025-07-20,17,Gym Floor,32
CI011109,M0688,2025-07-19,8,Gym Floor,51
CI011110,M0688,2025-03-28,8,Gym Floor,60
CI011111,M0688,2025-08-09,8,Strength Training,53
CI011112,M0688,2025-03-17,10,HIIT,30
CI011113,M0688,2025-06-03,18,Gym Floor,49
CI011114,M0688,2025-05-08,17,Gym Floor,28
CI011115,M0688,2025-07-15,20,HIIT,45
CI011116,M0688,2025-03-10,18,HIIT,40
CI011117,M0688,2025-03-08,17,Cardio,73
CI011118,M0688,2025-05-17,18,Zumba,57
CI011119,M0688,2025-04-12,18,Cardio,42
CI011120,M0688,2025-08-27,7,HIIT,50
CI011121,M0688,2025-04-05,20,Gym Floor,33
CI011122,M0688,2025-04-10,12,Gym Floor,82
CI011123,M0689,2025-06-09,17,Yoga,77
CI011124,M0689,2025-07-25,10,Gym Floor,61
CI011125,M0689,2025-03-25,7,Gym Floor,76
CI011126,M0689,2025-05-03,21,Gym Floor,39
CI011127,M0689,2025-06-14,18,CrossFit,53
CI011128,M0689,2025-06-23,18,Gym Floor,27
CI011129,M0689,2025-05-20,6,Gym Floor,37
CI011130,M0689,2025-03-14,18,Pilates,34
CI011131,M0689,2025-06-24,19,HIIT,65
CI011132,M0689,2025-04-28,19,Cardio,30
CI011133,M0689,2025-08-19,21,Gym Floor,57
CI011134,M0689,2025-07-18,8,Zumba,34
CI011135,M0689,2025-08-12,9,CrossFit,82
CI011136,M0689,2025-03-05,19,HIIT,63
CI011137,M0689,2025-03-21,17,Gym Floor,40
CI011138,M0689,2025-06-03,9,HIIT,53
CI011139,M0689,2025-06-22,6,Gym Floor,41
CI011140,M0689,2025-03-02,8,Gym Floor,51
CI011141,M0689,2025-08-25,18,Zumba,48
CI011142,M0689,2025-03-17,7,Pilates,73
CI011143,M0689,2025-05-17,19,Gym Floor,90
CI011144,M0689,2025-05-19,18,Strength Training,69
CI011145,M0689,2025-04-12,16,Gym Floor,55
CI011146,M0689,2025-08-11,11,Gym Floor,44
CI011147,M0689,2025-03-09,19,Spin,28
CI011148,M0689,2025-04-25,9,Gym Floor,62
CI011149,M0689,2025-04-15,10,CrossFit,51
CI011150,M0689,2025-06-02,18,Yoga,75
CI011151,M0690,2025-08-12,6,Gym Floor,37
CI011152,M0690,2025-04-26,7,Yoga,59
CI011153,M0690,2025-07-09,7,CrossFit,65
CI011154,M0690,2025-03-23,21,CrossFit,86
CI011155,M0690,2025-06-12,9,Gym Floor,65
CI011156,M0690,2025-07-28,10,Pilates,28
CI011157,M0690,2025-04-08,18,HIIT,52
CI011158,M0690,2025-04-03,18,Strength Training,62
CI011159,M0691,2025-04-22,12,Gym Floor,46
CI011160,M0691,2025-07-10,17,Yoga,49
CI011161,M0691,2025-04-22,18,Gym Floor,55
CI011162,M0691,2025-03-15,7,CrossFit,50
CI011163,M0691,2025-03-20,11,HIIT,60
CI011164,M0691,2025-03-11,8,Gym Floor,66
CI011165,M0692,2025-05-27,12,Strength Training,53
CI011166,M0692,2025-03-16,11,Gym Floor,72
CI011167,M0692,2025-06-19,19,Gym Floor,34
CI011168,M0693,2025-08-28,6,Pilates,39
CI011169,M0693,2025-08-21,17,CrossFit,50
CI011170,M0693,2025-03-15,8,Gym Floor,60
CI011171,M0693,2025-04-28,16,CrossFit,64
CI011172,M0693,2025-03-07,18,Gym Floor,27
CI011173,M0693,2025-03-20,8,Gym Floor,59
CI011174,M0693,2025-05-08,9,Zumba,84
CI011175,M0694,2025-06-18,6,Gym Floor,80
CI011176,M0694,2025-03-23,18,Gym Floor,38
CI011177,M0694,2025-04-20,7,Yoga,44
CI011178,M0694,2025-08-13,8,Spin,56
CI011179,M0694,2025-07-02,18,Gym Floor,49
CI011180,M0694,2025-04-08,10,Pilates,48
CI011181,M0694,2025-04-22,7,Strength Training,51
CI011182,M0694,2025-08-15,19,Gym Floor,75
CI011183,M0694,2025-03-19,12,Pilates,65
CI011184,M0694,2025-06-18,19,Pilates,65
CI011185,M0694,2025-06-03,10,HIIT,79
CI011186,M0694,2025-08-12,19,Gym Floor,55
CI011187,M0694,2025-07-24,6,Yoga,45
CI011188,M0694,2025-08-12,16,CrossFit,93
CI011189,M0695,2025-04-21,19,Gym Floor,27
CI011190,M0695,2025-03-20,19,Yoga,63
CI011191,M0695,2025-06-14,17,Gym Floor,87
CI011192,M0695,2025-04-29,17,Gym Floor,56
CI011193,M0695,2025-03-29,17,Yoga,54
CI011194,M0695,2025-06-29,10,Gym Floor,61
CI011195,M0695,2025-04-23,10,Cardio,94
CI011196,M0696,2025-03-16,7,Zumba,58
CI011197,M0696,2025-08-22,17,Gym Floor,73
CI011198,M0696,2025-04-03,12,CrossFit,88
CI011199,M0696,2025-08-05,10,Yoga,63
CI011200,M0696,2025-07-06,16,Gym Floor,71
CI011201,M0696,2025-03-29,6,Spin,64
CI011202,M0696,2025-05-24,11,Zumba,78
CI011203,M0696,2025-07-29,17,Pilates,94
CI011204,M0697,2025-08-30,16,Gym Floor,78
CI011205,M0697,2025-08-18,19,Cardio,69
CI011206,M0697,2025-04-19,11,Zumba,34
CI011207,M0697,2025-05-08,16,Zumba,53
CI011208,M0697,2025-07-29,20,Yoga,43
CI011209,M0697,2025-06-24,17,CrossFit,43
CI011210,M0697,2025-07-15,17,HIIT,66
CI011211,M0697,2025-04-19,8,Yoga,47
CI011212,M0697,2025-05-06,11,Zumba,46
CI011213,M0697,2025-08-14,20,Gym Floor,69
CI011214,M0697,2025-06-28,8,Gym Floor,37
CI011215,M0697,2025-07-14,19,Gym Floor,27
CI011216,M0697,2025-05-24,16,Gym Floor,70
CI011217,M0697,2025-03-28,6,Gym Floor,44
CI011218,M0697,2025-04-07,6,Strength Training,58
CI011219,M0697,2025-03-27,8,Gym Floor,68
CI011220,M0697,2025-06-09,18,Gym Floor,41
CI011221,M0698,2025-06-06,7,Gym Floor,52
CI011222,M0698,2025-04-20,12,Gym Floor,62
CI011223,M0698,2025-07-23,8,Yoga,32
CI011224,M0698,2025-05-14,12,Cardio,64
CI011225,M0698,2025-04-08,17,Gym Floor,34
CI011226,M0698,2025-07-02,7,Gym Floor,72
CI011227,M0698,2025-05-21,6,Gym Floor,93
CI011228,M0698,2025-05-25,8,CrossFit,65
CI011229,M0698,2025-04-26,8,Gym Floor,57
CI011230,M0698,2025-03-09,7,Gym Floor,65
CI011231,M0698,2025-06-21,7,Gym Floor,91
CI011232,M0698,2025-03-08,11,Pilates,36
CI011233,M0698,2025-04-16,7,Gym Floor,90
CI011234,M0698,2025-08-12,6,Cardio,55
CI011235,M0698,2025-08-02,18,Spin,54
CI011236,M0698,2025-07-18,21,Gym Floor,78
CI011237,M0698,2025-03-08,19,Gym Floor,55
CI011238,M0698,2025-04-12,18,Strength Training,60
CI011239,M0698,2025-07-09,6,Zumba,47
CI011240,M0698,2025-07-08,17,Zumba,60
CI011241,M0698,2025-07-22,18,Gym Floor,43
CI011242,M0698,2025-03-21,17,Yoga,43
CI011243,M0699,2025-06-04,18,Gym Floor,32
CI011244,M0699,2025-08-16,19,Cardio,58
CI011245,M0699,2025-04-26,7,HIIT,70
CI011246,M0699,2025-04-18,7,Yoga,20
CI011247,M0699,2025-03-16,21,Yoga,23
CI011248,M0699,2025-03-13,18,Gym Floor,39
CI011249,M0699,2025-06-09,19,Zumba,74
CI011250,M0699,2025-07-25,18,Yoga,55
CI011251,M0699,2025-06-08,9,Gym Floor,80
CI011252,M0699,2025-07-14,12,Gym Floor,55
CI011253,M0699,2025-07-16,18,Gym Floor,93
CI011254,M0699,2025-08-08,19,Strength Training,44
CI011255,M0699,2025-08-19,18,Zumba,85
CI011256,M0699,2025-08-15,18,Strength Training,54
CI011257,M0699,2025-05-13,12,HIIT,41
CI011258,M0699,2025-07-09,17,Yoga,93
CI011259,M0699,2025-05-26,17,Gym Floor,41
CI011260,M0699,2025-08-18,7,HIIT,72
CI011261,M0699,2025-08-05,17,Gym Floor,53
CI011262,M0699,2025-05-05,8,Gym Floor,45
CI011263,M0700,2025-05-29,7,CrossFit,57
CI011264,M0700,2025-05-31,11,CrossFit,56
CI011265,M0700,2025-07-13,7,Zumba,66
CI011266,M0700,2025-07-31,11,Yoga,74
CI011267,M0701,2025-07-09,18,CrossFit,56
CI011268,M0701,2025-08-13,7,Yoga,44
CI011269,M0701,2025-03-09,20,Gym Floor,58
CI011270,M0701,2025-06-17,11,HIIT,47
CI011271,M0701,2025-04-13,12,Gym Floor,53
CI011272,M0702,2025-03-10,18,Gym Floor,34
CI011273,M0702,2025-04-01,18,Gym Floor,102
CI011274,M0702,2025-03-15,19,Zumba,58
CI011275,M0702,2025-04-05,9,HIIT,66
CI011276,M0702,2025-06-08,19,Gym Floor,45
CI011277,M0702,2025-03-26,8,Gym Floor,30
CI011278,M0702,2025-06-19,17,Cardio,58
CI011279,M0702,2025-07-26,17,Strength Training,59
CI011280,M0702,2025-04-21,12,Cardio,22
CI011281,M0702,2025-07-27,8,Spin,67
CI011282,M0702,2025-03-17,18,Gym Floor,52
CI011283,M0702,2025-08-14,17,Gym Floor,52
CI011284,M0702,2025-04-19,10,HIIT,55
CI011285,M0702,2025-07-06,16,Gym Floor,30
CI011286,M0702,2025-05-28,8,Spin,46
CI011287,M0702,2025-07-23,8,Zumba,47
CI011288,M0702,2025-04-22,9,Strength Training,42
CI011289,M0703,2025-04-09,18,Yoga,43
CI011290,M0703,2025-06-07,18,Gym Floor,53
CI011291,M0703,2025-07-09,17,Spin,56
CI011292,M0703,2025-07-25,18,CrossFit,57
CI011293,M0703,2025-06-09,18,HIIT,21
CI011294,M0703,2025-03-30,19,Cardio,84
CI011295,M0703,2025-06-24,18,Gym Floor,63
CI011296,M0703,2025-03-30,16,Gym Floor,60
CI011297,M0703,2025-08-03,10,Gym Floor,74
CI011298,M0703,2025-06-24,18,CrossFit,71
CI011299,M0703,2025-08-07,19,Spin,75
CI011300,M0703,2025-04-10,16,Gym Floor,80
CI011301,M0703,2025-04-24,6,Gym Floor,37
CI011302,M0703,2025-06-04,17,Zumba,56
CI011303,M0703,2025-04-17,10,Yoga,76
CI011304,M0703,2025-07-09,8,Gym Floor,36
CI011305,M0703,2025-08-14,16,Gym Floor,22
CI011306,M0703,2025-03-11,10,Gym Floor,52
CI011307,M0703,2025-03-28,11,Yoga,105
CI011308,M0703,2025-05-22,18,Pilates,80
CI011309,M0703,2025-04-14,8,Gym Floor,40
CI011310,M0703,2025-06-07,19,Cardio,54
CI011311,M0703,2025-04-15,19,Zumba,60
CI011312,M0703,2025-05-11,9,CrossFit,25
CI011313,M0703,2025-06-02,16,Zumba,62
CI011314,M0703,2025-03-15,7,Spin,43
CI011315,M0703,2025-06-14,19,Spin,77
CI011316,M0703,2025-04-24,16,Pilates,40
CI011317,M0703,2025-08-29,19,Pilates,42
CI011318,M0703,2025-05-26,12,Cardio,76
CI011319,M0703,2025-04-03,16,Yoga,80
CI011320,M0703,2025-04-13,10,Strength Training,48
CI011321,M0703,2025-04-28,18,CrossFit,61
CI011322,M0703,2025-06-14,11,Gym Floor,44
CI011323,M0705,2025-05-29,18,Zumba,42
CI011324,M0705,2025-04-11,16,Gym Floor,62
CI011325,M0705,2025-04-07,7,Gym Floor,41
CI011326,M0705,2025-03-24,11,Gym Floor,55
CI011327,M0705,2025-03-18,17,Yoga,60
CI011328,M0705,2025-06-26,6,Gym Floor,47
CI011329,M0705,2025-08-26,19,Spin,65
CI011330,M0705,2025-08-18,7,Gym Floor,20
CI011331,M0705,2025-08-31,12,Pilates,34
CI011332,M0705,2025-07-25,19,Spin,47
CI011333,M0705,2025-06-17,20,Gym Floor,45
CI011334,M0705,2025-08-13,9,Spin,66
CI011335,M0705,2025-04-16,7,Pilates,59
CI011336,M0705,2025-08-29,16,Gym Floor,61
CI011337,M0705,2025-04-05,16,CrossFit,65
CI011338,M0705,2025-08-05,12,Cardio,49
CI011339,M0705,2025-05-01,6,Yoga,61
CI011340,M0705,2025-07-30,19,HIIT,25
CI011341,M0705,2025-05-29,19,CrossFit,25
CI011342,M0705,2025-08-11,6,Zumba,22
CI011343,M0705,2025-04-29,7,HIIT,52
CI011344,M0706,2025-04-30,8,Zumba,43
CI011345,M0706,2025-03-14,10,Strength Training,28
CI011346,M0706,2025-07-29,12,Strength Training,86
CI011347,M0706,2025-05-06,17,Cardio,38
CI011348,M0706,2025-04-14,12,Gym Floor,30
CI011349,M0706,2025-03-31,16,Strength Training,44
CI011350,M0706,2025-08-26,8,Cardio,40
CI011351,M0706,2025-08-08,17,HIIT,73
CI011352,M0706,2025-08-13,17,Gym Floor,45
CI011353,M0706,2025-04-23,9,Yoga,35
CI011354,M0706,2025-06-20,19,Strength Training,71
CI011355,M0706,2025-06-19,20,Cardio,71
CI011356,M0707,2025-05-27,16,CrossFit,57
CI011357,M0707,2025-03-01,9,Gym Floor,40
CI011358,M0707,2025-08-20,19,Cardio,56
CI011359,M0707,2025-04-17,17,HIIT,53
CI011360,M0707,2025-07-16,20,Gym Floor,59
CI011361,M0708,2025-05-16,17,Cardio,71
CI011362,M0708,2025-06-05,19,Gym Floor,61
CI011363,M0708,2025-03-12,19,Zumba,77
CI011364,M0708,2025-07-17,18,Gym Floor,91
CI011365,M0708,2025-03-07,6,Zumba,45
CI011366,M0708,2025-08-09,12,HIIT,71
CI011367,M0708,2025-08-07,8,HIIT,43
CI011368,M0708,2025-08-21,8,Gym Floor,79
CI011369,M0708,2025-04-27,12,Gym Floor,64
CI011370,M0708,2025-08-27,17,Gym Floor,52
CI011371,M0708,2025-04-21,11,HIIT,55
CI011372,M0708,2025-07-17,7,Gym Floor,58
CI011373,M0708,2025-04-01,20,Gym Floor,48
CI011374,M0708,2025-07-19,18,Gym Floor,48
CI011375,M0708,2025-08-01,19,Cardio,50
CI011376,M0708,2025-07-01,10,CrossFit,22
CI011377,M0708,2025-03-18,18,Gym Floor,48
CI011378,M0708,2025-06-08,16,Gym Floor,80
CI011379,M0708,2025-05-12,11,Yoga,75
CI011380,M0708,2025-03-10,6,Gym Floor,54
CI011381,M0708,2025-06-10,18,Zumba,53
CI011382,M0708,2025-03-30,18,Gym Floor,50
CI011383,M0709,2025-08-31,9,Strength Training,37
CI011384,M0709,2025-07-13,9,Spin,20
CI011385,M0709,2025-05-07,11,Gym Floor,40
CI011386,M0709,2025-07-18,19,Gym Floor,51
CI011387,M0709,2025-06-06,6,Gym Floor,63
CI011388,M0709,2025-08-29,18,Cardio,62
CI011389,M0710,2025-06-26,6,Yoga,44
CI011390,M0710,2025-05-10,20,Gym Floor,78
CI011391,M0710,2025-08-18,9,Gym Floor,40
CI011392,M0711,2025-08-11,6,CrossFit,66
CI011393,M0711,2025-05-20,20,Gym Floor,69
CI011394,M0711,2025-03-09,8,Gym Floor,27
CI011395,M0711,2025-06-21,10,Gym Floor,65
CI011396,M0711,2025-04-07,16,Yoga,78
CI011397,M0711,2025-03-14,6,Cardio,55
CI011398,M0711,2025-05-08,8,Cardio,74
CI011399,M0711,2025-05-22,7,Cardio,63
CI011400,M0711,2025-05-15,7,Gym Floor,47
CI011401,M0711,2025-06-03,18,Gym Floor,63
CI011402,M0711,2025-07-05,16,Gym Floor,23
CI011403,M0711,2025-04-25,18,Spin,67
CI011404,M0711,2025-03-03,7,Cardio,47
CI011405,M0711,2025-04-24,20,Gym Floor,50
CI011406,M0711,2025-05-08,6,Yoga,55
CI011407,M0711,2025-04-29,12,Gym Floor,72
CI011408,M0711,2025-05-27,6,Gym Floor,37
CI011409,M0711,2025-03-24,6,Zumba,48
CI011410,M0711,2025-08-30,18,Gym Floor,68
CI011411,M0711,2025-07-25,19,Strength Training,43
CI011412,M0711,2025-07-05,21,Gym Floor,50
CI011413,M0711,2025-03-15,19,Gym Floor,33
CI011414,M0711,2025-06-21,7,Gym Floor,33
CI011415,M0711,2025-05-19,6,Gym Floor,70
CI011416,M0711,2025-04-18,21,Gym Floor,29
CI011417,M0711,2025-08-03,16,Gym Floor,79
CI011418,M0711,2025-06-12,6,Spin,50
CI011419,M0711,2025-08-08,18,Yoga,78
CI011420,M0711,2025-06-23,6,Gym Floor,47
CI011421,M0711,2025-06-20,16,Cardio,75
CI011422,M0711,2025-05-17,18,Gym Floor,37
CI011423,M0711,2025-04-18,18,Gym Floor,24
CI011424,M0711,2025-05-15,9,Yoga,50
CI011425,M0711,2025-08-11,6,Spin,89
CI011426,M0711,2025-06-15,18,Gym Floor,20
CI011427,M0711,2025-03-02,17,Strength Training,70
CI011428,M0711,2025-06-01,18,Gym Floor,53
CI011429,M0711,2025-04-28,16,Cardio,73
CI011430,M0711,2025-04-10,18,Strength Training,40
CI011431,M0711,2025-04-22,6,Zumba,44
CI011432,M0711,2025-05-01,19,HIIT,78
CI011433,M0712,2025-04-12,18,CrossFit,53
CI011434,M0712,2025-07-31,11,Gym Floor,22
CI011435,M0712,2025-07-22,19,Zumba,61
CI011436,M0712,2025-03-31,17,Gym Floor,48
CI011437,M0712,2025-08-06,16,Spin,42
CI011438,M0712,2025-05-23,8,Spin,48
CI011439,M0712,2025-08-23,19,Gym Floor,59
CI011440,M0712,2025-07-05,6,Gym Floor,45
CI011441,M0712,2025-08-20,19,Gym Floor,81
CI011442,M0712,2025-07-24,17,Gym Floor,48
CI011443,M0712,2025-04-21,18,Gym Floor,38
CI011444,M0712,2025-03-16,10,Yoga,45
CI011445,M0712,2025-05-17,11,Cardio,73
CI011446,M0712,2025-04-20,8,Zumba,55
CI011447,M0712,2025-03-10,6,Gym Floor,28
CI011448,M0712,2025-05-12,7,HIIT,64
CI011449,M0712,2025-06-08,18,Strength Training,50
CI011450,M0712,2025-03-15,18,Zumba,39
CI011451,M0712,2025-05-14,7,Gym Floor,54
CI011452,M0712,2025-03-11,18,Pilates,63
CI011453,M0712,2025-05-07,18,Yoga,47
CI011454,M0712,2025-07-18,19,Pilates,62
CI011455,M0712,2025-04-03,16,Gym Floor,20
CI011456,M0712,2025-08-05,17,CrossFit,64
CI011457,M0712,2025-08-06,12,Gym Floor,77
CI011458,M0712,2025-06-06,12,Gym Floor,58
CI011459,M0712,2025-06-15,8,Gym Floor,26
CI011460,M0713,2025-05-07,18,Cardio,36
CI011461,M0713,2025-06-30,9,CrossFit,67
CI011462,M0713,2025-05-09,17,Gym Floor,65
CI011463,M0713,2025-04-01,20,HIIT,82
CI011464,M0713,2025-03-14,9,CrossFit,54
CI011465,M0713,2025-04-10,8,Gym Floor,51
CI011466,M0713,2025-07-01,7,HIIT,69
CI011467,M0714,2025-08-13,21,Pilates,23
CI011468,M0714,2025-07-11,7,Pilates,63
CI011469,M0714,2025-06-13,7,Spin,47
CI011470,M0716,2025-07-14,17,Yoga,57
CI011471,M0716,2025-08-11,8,Gym Floor,50
CI011472,M0716,2025-08-05,18,Cardio,72
CI011473,M0716,2025-08-10,19,Gym Floor,51
CI011474,M0716,2025-08-19,7,Cardio,58
CI011475,M0716,2025-05-11,9,Pilates,61
CI011476,M0716,2025-08-02,19,CrossFit,58
CI011477,M0716,2025-05-06,12,Zumba,40
CI011478,M0716,2025-06-24,12,Gym Floor,69
CI011479,M0716,2025-03-10,16,Gym Floor,56
CI011480,M0716,2025-03-02,18,Gym Floor,71
CI011481,M0716,2025-05-03,19,Gym Floor,21
CI011482,M0716,2025-07-05,16,Gym Floor,94
CI011483,M0716,2025-03-16,8,Yoga,66
CI011484,M0716,2025-07-26,16,Strength Training,37
CI011485,M0716,2025-07-16,20,HIIT,71
CI011486,M0716,2025-05-19,18,Gym Floor,71
CI011487,M0716,2025-05-25,19,Cardio,53
CI011488,M0716,2025-07-23,17,Gym Floor,47
CI011489,M0716,2025-08-22,17,Spin,78
CI011490,M0716,2025-05-29,18,Gym Floor,27
CI011491,M0716,2025-04-10,18,Gym Floor,38
CI011492,M0716,2025-06-04,17,Gym Floor,37
CI011493,M0716,2025-03-05,8,Yoga,52
CI011494,M0716,2025-07-21,8,Gym Floor,68
CI011495,M0716,2025-08-26,6,Pilates,20
CI011496,M0716,2025-07-28,16,Gym Floor,53
CI011497,M0716,2025-08-02,17,Zumba,47
CI011498,M0716,2025-06-08,9,Gym Floor,57
CI011499,M0716,2025-03-05,11,HIIT,74
CI011500,M0716,2025-06-02,9,Gym Floor,67
CI011501,M0716,2025-06-29,20,Gym Floor,53
CI011502,M0716,2025-05-01,17,Strength Training,57
CI011503,M0716,2025-08-04,10,Gym Floor,44
CI011504,M0716,2025-08-29,12,Strength Training,73
CI011505,M0716,2025-03-04,19,Gym Floor,86
CI011506,M0716,2025-06-04,18,Pilates,61
CI011507,M0717,2025-08-02,21,Gym Floor,40
CI011508,M0717,2025-07-21,8,Spin,41
CI011509,M0718,2025-04-11,8,Gym Floor,51
CI011510,M0718,2025-05-27,18,Gym Floor,60
CI011511,M0718,2025-05-29,17,Spin,69
CI011512,M0718,2025-08-08,6,Pilates,44
CI011513,M0718,2025-07-19,18,Gym Floor,47
CI011514,M0718,2025-03-10,6,Cardio,38
CI011515,M0718,2025-07-25,11,Gym Floor,46
CI011516,M0719,2025-05-25,6,Pilates,86
CI011517,M0719,2025-08-27,10,HIIT,24
CI011518,M0720,2025-08-31,9,Yoga,48
CI011519,M0720,2025-03-05,6,HIIT,49
CI011520,M0720,2025-03-01,8,Yoga,74
CI011521,M0720,2025-08-15,8,Gym Floor,53
CI011522,M0720,2025-07-30,6,Gym Floor,23
CI011523,M0720,2025-06-18,18,Cardio,83
CI011524,M0720,2025-08-03,20,Gym Floor,47
CI011525,M0720,2025-06-19,7,Gym Floor,67
CI011526,M0720,2025-04-23,17,Gym Floor,65
CI011527,M0720,2025-06-22,21,Gym Floor,62
CI011528,M0720,2025-03-15,17,Spin,73
CI011529,M0720,2025-06-03,6,Gym Floor,38
CI011530,M0720,2025-05-03,19,Gym Floor,67
CI011531,M0720,2025-07-22,18,CrossFit,49
CI011532,M0721,2025-04-16,18,CrossFit,57
CI011533,M0721,2025-03-02,18,HIIT,74
CI011534,M0721,2025-08-27,18,Gym Floor,38
CI011535,M0721,2025-06-12,11,Gym Floor,68
CI011536,M0721,2025-08-26,17,Gym Floor,66
CI011537,M0721,2025-06-06,7,Cardio,61
CI011538,M0721,2025-04-16,17,Pilates,35
CI011539,M0721,2025-06-02,7,Yoga,49
CI011540,M0721,2025-08-23,8,HIIT,46
CI011541,M0721,2025-07-23,7,Yoga,46
CI011542,M0721,2025-05-04,9,Pilates,64
CI011543,M0721,2025-06-15,9,Yoga,83
CI011544,M0721,2025-08-16,8,Yoga,49
CI011545,M0722,2025-05-25,17,Zumba,76
CI011546,M0722,2025-08-16,18,Gym Floor,20
CI011547,M0722,2025-06-03,8,Gym Floor,99
CI011548,M0722,2025-04-02,18,Pilates,40
CI011549,M0722,2025-03-21,9,Strength Training,69
CI011550,M0722,2025-04-13,7,Spin,46
CI011551,M0722,2025-03-10,6,Gym Floor,57
CI011552,M0722,2025-08-30,18,HIIT,54
CI011553,M0722,2025-06-05,19,Yoga,57
CI011554,M0722,2025-08-08,18,Strength Training,67
CI011555,M0722,2025-05-26,16,Zumba,64
CI011556,M0722,2025-03-08,7,Gym Floor,52
CI011557,M0722,2025-04-22,17,HIIT,53
CI011558,M0722,2025-06-16,18,HIIT,46
CI011559,M0722,2025-03-30,18,Gym Floor,108
CI011560,M0722,2025-07-21,18,Gym Floor,80
CI011561,M0722,2025-08-17,8,Spin,65
CI011562,M0722,2025-08-13,18,Gym Floor,66
CI011563,M0722,2025-04-15,19,Cardio,49
CI011564,M0722,2025-07-12,18,Strength Training,92
CI011565,M0722,2025-05-29,19,Gym Floor,39
CI011566,M0722,2025-08-03,19,Cardio,46
CI011567,M0722,2025-05-26,19,Gym Floor,41
CI011568,M0722,2025-05-06,11,Gym Floor,59
CI011569,M0722,2025-08-01,7,Zumba,24
CI011570,M0722,2025-08-28,19,Gym Floor,26
CI011571,M0722,2025-07-20,7,Gym Floor,85
CI011572,M0722,2025-04-03,16,Pilates,43
CI011573,M0722,2025-03-09,10,Zumba,70
CI011574,M0722,2025-05-08,8,HIIT,64
CI011575,M0722,2025-08-27,18,Gym Floor,37
CI011576,M0722,2025-04-11,20,Zumba,61
CI011577,M0722,2025-08-31,19,Gym Floor,52
CI011578,M0722,2025-04-29,20,HIIT,53
CI011579,M0722,2025-03-07,6,Gym Floor,64
CI011580,M0722,2025-07-15,18,Spin,62
CI011581,M0722,2025-08-12,16,Cardio,59
CI011582,M0722,2025-07-28,16,HIIT,76
CI011583,M0722,2025-04-30,6,Gym Floor,56
CI011584,M0723,2025-08-07,7,Cardio,58
CI011585,M0723,2025-05-08,10,Yoga,69
CI011586,M0723,2025-05-04,6,Gym Floor,47
CI011587,M0723,2025-03-18,17,CrossFit,58
CI011588,M0723,2025-07-13,18,Gym Floor,57
CI011589,M0723,2025-05-22,19,Cardio,55
CI011590,M0723,2025-05-16,8,CrossFit,43
CI011591,M0724,2025-03-04,17,HIIT,20
CI011592,M0724,2025-03-02,8,Gym Floor,68
CI011593,M0724,2025-05-27,19,Zumba,46
CI011594,M0724,2025-08-19,7,Zumba,75
CI011595,M0724,2025-08-04,18,CrossFit,68
CI011596,M0724,2025-07-20,9,Yoga,102
CI011597,M0724,2025-06-20,17,Gym Floor,57
CI011598,M0724,2025-04-01,8,Gym Floor,70
